Date,Dew Point (°C) AVG,Dew Point (°C) HIGH,Dew Point (°C) LOW,Events,Humidity (%) AVG,Humidity (%) HIGH,Humidity (%) LOW,Precip. (mm),Sea Level Press. (hPa) AVG,Sea Level Press. (hPa) HIGH,Sea Level Press. (hPa) LOW,Temp. (°C) AVG,Temp. (°C) HIGH,Temp. (°C) LOW,Visibility (km) AVG,Visibility (km) HIGH,Visibility (km) LOW,Wind (km/h) AVG,Wind (km/h) HIGH,Wind (km/h) LOW
2000-07-05,13.0,14.0,13.0,Rain,87.0,100.0,77.0,0.0,1013.0,1017.0,1008.0,16.0,17.0,14.0,8.0,10.0,4.0,6.0,11.0,
2000-07-06,13.0,14.0,11.0,,78.0,100.0,50.0,0.0,1018.0,1019.0,1016.0,17.0,22.0,13.0,8.0,10.0,1.0,6.0,23.0,
2000-07-07,10.0,14.0,7.0,Rain,70.0,88.0,49.0,0.0,1018.0,1020.0,1016.0,16.0,18.0,14.0,10.0,10.0,8.0,14.0,23.0,
2000-07-08,10.0,12.0,9.0,Rain,74.0,88.0,56.0,0.0,1016.0,1020.0,1011.0,14.0,18.0,12.0,10.0,10.0,10.0,10.0,21.0,
2000-07-09,13.0,15.0,10.0,Rain,84.0,94.0,68.0,0.0,998.0,1010.0,991.0,16.0,18.0,13.0,9.0,10.0,1.0,16.0,23.0,
2000-07-10,11.0,12.0,9.0,Rain,85.0,94.0,63.0,0.0,993.0,1000.0,990.0,13.0,16.0,12.0,10.0,10.0,8.0,14.0,23.0,47.0
2000-07-11,7.0,10.0,4.0,,68.0,94.0,48.0,0.0,1006.0,1013.0,1000.0,13.0,16.0,10.0,10.0,10.0,10.0,11.0,19.0,
2000-07-12,9.0,14.0,6.0,Rain,75.0,100.0,52.0,0.0,1014.0,1015.0,1013.0,13.0,19.0,8.0,9.0,10.0,2.0,8.0,21.0,
2000-07-13,13.0,15.0,10.0,Rain,82.0,100.0,56.0,0.0,1011.0,1013.0,1010.0,17.0,21.0,14.0,8.0,10.0,3.0,10.0,23.0,42.0
2000-07-14,9.0,12.0,8.0,Rain,73.0,94.0,55.0,0.0,1011.0,1013.0,1009.0,14.0,17.0,12.0,10.0,10.0,10.0,13.0,24.0,48.0
2000-07-15,8.0,10.0,7.0,Rain,68.0,93.0,49.0,0.0,1015.0,1019.0,1013.0,13.0,18.0,9.0,10.0,10.0,10.0,11.0,26.0,47.0
2000-07-16,6.0,8.0,5.0,,61.0,82.0,45.0,0.0,1019.0,1020.0,1018.0,14.0,18.0,10.0,10.0,10.0,10.0,6.0,19.0,
2000-07-17,7.0,12.0,4.0,,58.0,87.0,31.0,0.0,1019.0,1020.0,1019.0,16.0,22.0,10.0,10.0,10.0,9.0,3.0,10.0,
2000-07-18,10.0,13.0,8.0,,63.0,88.0,34.0,0.0,1020.0,1021.0,1020.0,18.0,25.0,11.0,10.0,10.0,10.0,5.0,23.0,
2000-07-19,11.0,13.0,9.0,,61.0,88.0,36.0,0.0,1021.0,1021.0,1020.0,19.0,25.0,13.0,8.0,10.0,6.0,8.0,19.0,
2000-07-20,11.0,13.0,10.0,,56.0,82.0,39.0,0.0,1023.0,1024.0,1021.0,20.0,25.0,15.0,10.0,10.0,10.0,5.0,13.0,
2000-07-21,13.0,14.0,12.0,Fog,66.0,88.0,42.0,0.0,1025.0,1026.0,1024.0,20.0,26.0,15.0,9.0,10.0,5.0,8.0,23.0,
2000-07-22,11.0,12.0,10.0,,69.0,88.0,49.0,0.0,1022.0,1025.0,1019.0,17.0,22.0,13.0,10.0,10.0,10.0,16.0,24.0,
2000-07-23,12.0,13.0,10.0,,77.0,94.0,64.0,0.0,1015.0,1019.0,1013.0,16.0,19.0,13.0,10.0,10.0,7.0,18.0,24.0,
2000-07-24,11.0,12.0,10.0,,80.0,94.0,63.0,0.0,1010.0,1013.0,1008.0,14.0,17.0,13.0,10.0,10.0,6.0,14.0,23.0,
2000-07-25,10.0,12.0,9.0,,70.0,88.0,56.0,0.0,1008.0,1009.0,1007.0,16.0,19.0,13.0,10.0,10.0,8.0,5.0,8.0,
2000-07-26,11.0,12.0,7.0,,63.0,82.0,38.0,0.0,1010.0,1013.0,1008.0,18.0,23.0,14.0,9.0,10.0,7.0,6.0,14.0,
2000-07-27,12.0,13.0,9.0,,62.0,82.0,38.0,0.0,1012.0,1013.0,1011.0,20.0,25.0,15.0,9.0,10.0,6.0,6.0,23.0,
2000-07-28,14.0,16.0,13.0,"Rain,Thunderstorm",82.0,94.0,60.0,0.0,1014.0,1015.0,1012.0,18.0,21.0,15.0,9.0,10.0,5.0,8.0,19.0,
2000-07-29,13.0,15.0,10.0,"Rain,Thunderstorm",73.0,100.0,41.0,0.0,1016.0,1019.0,1015.0,19.0,25.0,13.0,10.0,10.0,9.0,8.0,21.0,
2000-07-30,13.0,15.0,11.0,,70.0,94.0,44.0,0.0,1021.0,1023.0,1019.0,19.0,24.0,14.0,10.0,10.0,10.0,8.0,14.0,
2000-07-31,12.0,14.0,10.0,,61.0,82.0,41.0,0.0,1021.0,1023.0,1019.0,20.0,25.0,16.0,10.0,10.0,10.0,10.0,23.0,
2000-08-01,12.0,14.0,10.0,,66.0,88.0,41.0,0.0,1017.0,1019.0,1015.0,19.0,24.0,15.0,10.0,10.0,9.0,10.0,24.0,
2000-08-02,13.0,15.0,11.0,"Rain,Thunderstorm",76.0,94.0,47.0,0.0,1014.0,1015.0,1012.0,18.0,23.0,13.0,10.0,10.0,5.0,13.0,32.0,50.0
2000-08-03,13.0,15.0,12.0,"Rain,Thunderstorm",83.0,94.0,64.0,0.0,1014.0,1018.0,1013.0,17.0,19.0,15.0,9.0,10.0,4.0,13.0,23.0,
2000-08-04,12.0,14.0,10.0,,71.0,94.0,46.0,0.0,1022.0,1025.0,1018.0,18.0,22.0,15.0,9.0,10.0,6.0,8.0,14.0,
2000-08-05,12.0,14.0,10.0,,68.0,94.0,44.0,0.0,1024.0,1026.0,1023.0,18.0,24.0,13.0,10.0,10.0,10.0,5.0,13.0,
2000-08-06,15.0,16.0,14.0,Rain,71.0,88.0,53.0,0.0,1024.0,1025.0,1023.0,20.0,25.0,16.0,10.0,10.0,10.0,10.0,19.0,
2000-08-07,15.0,16.0,14.0,,74.0,88.0,57.0,0.0,1024.0,1025.0,1022.0,20.0,23.0,18.0,10.0,10.0,10.0,8.0,14.0,
2000-08-08,16.0,18.0,14.0,Rain,78.0,94.0,60.0,0.0,1021.0,1022.0,1020.0,19.0,22.0,16.0,10.0,10.0,8.0,5.0,13.0,
2000-08-09,14.0,16.0,14.0,Fog,79.0,100.0,57.0,0.0,1018.0,1021.0,1016.0,19.0,23.0,15.0,9.0,10.0,1.0,10.0,24.0,
2000-08-10,14.0,15.0,12.0,,71.0,88.0,44.0,0.0,1016.0,1017.0,1015.0,21.0,25.0,17.0,10.0,10.0,10.0,13.0,19.0,
2000-08-11,12.0,14.0,11.0,,65.0,88.0,41.0,0.0,1016.0,1017.0,1013.0,20.0,25.0,15.0,10.0,10.0,10.0,5.0,10.0,
2000-08-12,,,,,,,,,,,,,,,,,,,,
2000-08-13,,,,,,,,,,,,,,,,,,,,
2000-08-14,,,,,,,,,,,,,,,,,,,,
2000-08-15,,,,,,,,,,,,,,,,,,,,
2000-08-16,,,,,,,,,,,,,,,,,,,,
2000-08-17,,,,,,,,,,,,,,,,,,,,
2000-08-18,,,,,,,,,,,,,,,,,,,,
2000-08-19,,,,,,,,,,,,,,,,,,,,
2000-08-20,,,,,,,,,,,,,,,,,,,,
2000-08-21,,,,,,,,,,,,,,,,,,,,
2000-08-22,,,,,,,,,,,,,,,,,,,,
2000-08-23,,,,,,,,,,,,,,,,,,,,
2000-08-24,,,,,,,,,,,,,,,,,,,,
2000-08-25,,,,,,,,,,,,,,,,,,,,
2000-08-26,,,,,,,,,,,,,,,,,,,,
2000-08-27,13.0,14.0,10.0,,75.0,88.0,49.0,0.0,1015.0,1015.0,1014.0,18.0,21.0,15.0,10.0,10.0,7.0,8.0,14.0,
2000-08-28,,,,,,,,,,,,,,,,,,,,
2000-08-29,,,,,,,,,,,,,,,,,,,,
2000-08-30,,,,,,,,,,,,,,,,,,,,
2000-08-31,,,,,,,,0.0,,,,,,,,,,,,
2000-09-01,12.0,14.0,11.0,Rain,85.0,94.0,60.0,0.0,1001.0,1002.0,1000.0,16.0,19.0,13.0,10.0,10.0,4.0,13.0,21.0,37.0
2000-09-02,11.0,14.0,9.0,"Fog,Rain",78.0,100.0,52.0,0.0,1007.0,1015.0,1000.0,16.0,20.0,12.0,10.0,10.0,5.0,10.0,21.0,
2000-09-03,7.0,11.0,4.0,,64.0,88.0,40.0,0.0,1019.0,1022.0,1015.0,14.0,18.0,10.0,10.0,10.0,10.0,10.0,16.0,
2000-09-04,7.0,11.0,6.0,,68.0,93.0,40.0,0.0,1023.0,1024.0,1022.0,13.0,20.0,7.0,10.0,10.0,10.0,5.0,14.0,
2000-09-05,12.0,15.0,9.0,Rain,78.0,94.0,52.0,0.0,1020.0,1023.0,1016.0,16.0,20.0,11.0,10.0,10.0,9.0,10.0,23.0,34.0
2000-09-06,11.0,15.0,2.0,Rain,70.0,94.0,30.0,0.0,1011.0,1015.0,1008.0,17.0,21.0,13.0,10.0,10.0,5.0,16.0,29.0,
2000-09-07,11.0,16.0,7.0,,76.0,88.0,59.0,0.0,1015.0,1016.0,1014.0,14.0,19.0,9.0,10.0,10.0,10.0,11.0,24.0,
2000-09-08,17.0,18.0,16.0,Rain,89.0,100.0,78.0,0.0,1017.0,1020.0,1016.0,18.0,20.0,17.0,8.0,10.0,2.0,13.0,19.0,
2000-09-09,16.0,17.0,14.0,Rain,85.0,100.0,73.0,0.0,1022.0,1024.0,1020.0,18.0,21.0,16.0,8.0,10.0,3.0,5.0,11.0,
2000-09-10,16.0,17.0,15.0,Fog,76.0,100.0,54.0,0.0,1022.0,1024.0,1019.0,20.0,25.0,15.0,7.0,10.0,1.0,5.0,10.0,
2000-09-11,16.0,17.0,14.0,,70.0,88.0,51.0,0.0,1014.0,1019.0,1010.0,21.0,27.0,16.0,9.0,10.0,6.0,8.0,21.0,
2000-09-12,13.0,17.0,10.0,,69.0,88.0,44.0,0.0,1011.0,1013.0,1009.0,19.0,23.0,15.0,9.0,10.0,4.0,13.0,19.0,
2000-09-13,12.0,13.0,10.0,,75.0,94.0,56.0,0.0,1013.0,1014.0,1012.0,17.0,21.0,14.0,10.0,10.0,10.0,6.0,16.0,
2000-09-14,13.0,16.0,11.0,Rain,79.0,94.0,53.0,0.0,1013.0,1014.0,1012.0,17.0,21.0,13.0,10.0,10.0,10.0,10.0,21.0,
2000-09-15,14.0,16.0,11.0,"Rain,Thunderstorm",90.0,100.0,73.0,0.0,1006.0,1012.0,1003.0,17.0,19.0,14.0,8.0,10.0,2.0,11.0,19.0,37.0
2000-09-16,10.0,11.0,9.0,Rain,72.0,88.0,56.0,0.0,1011.0,1014.0,1006.0,16.0,18.0,13.0,10.0,10.0,10.0,18.0,26.0,42.0
2000-09-17,12.0,13.0,11.0,,78.0,94.0,56.0,0.0,1011.0,1013.0,1007.0,16.0,20.0,12.0,10.0,10.0,10.0,10.0,23.0,
2000-09-18,12.0,14.0,11.0,Rain,88.0,100.0,77.0,0.0,1001.0,1006.0,999.0,13.0,16.0,12.0,9.0,10.0,3.0,13.0,27.0,
2000-09-19,13.0,14.0,11.0,Rain,95.0,100.0,88.0,0.0,996.0,999.0,992.0,13.0,16.0,12.0,6.0,10.0,2.0,6.0,26.0,
2000-09-20,10.0,12.0,8.0,Rain,81.0,100.0,59.0,0.0,1002.0,1010.0,994.0,13.0,16.0,11.0,10.0,10.0,10.0,11.0,19.0,40.0
2000-09-21,11.0,15.0,7.0,Rain,86.0,100.0,55.0,0.0,1012.0,1014.0,1010.0,12.0,17.0,8.0,10.0,10.0,4.0,10.0,29.0,48.0
2000-09-22,13.0,16.0,10.0,Rain,73.0,100.0,49.0,0.0,1017.0,1021.0,1013.0,18.0,22.0,14.0,10.0,10.0,10.0,16.0,24.0,
2000-09-23,14.0,15.0,13.0,,73.0,100.0,47.0,0.0,1017.0,1020.0,1014.0,19.0,25.0,14.0,10.0,10.0,7.0,16.0,34.0,48.0
2000-09-24,13.0,15.0,11.0,"Rain,Thunderstorm",88.0,94.0,82.0,0.0,1014.0,1017.0,1012.0,14.0,16.0,13.0,8.0,10.0,3.0,13.0,16.0,
2000-09-25,11.0,15.0,9.0,Rain,85.0,100.0,63.0,0.0,1018.0,1020.0,1015.0,14.0,18.0,11.0,9.0,10.0,3.0,11.0,24.0,
2000-09-26,14.0,16.0,11.0,Rain,84.0,94.0,73.0,0.0,1013.0,1015.0,1012.0,17.0,20.0,14.0,9.0,10.0,5.0,16.0,26.0,
2000-09-27,11.0,13.0,10.0,Rain,80.0,94.0,59.0,0.0,1009.0,1014.0,1000.0,14.0,18.0,12.0,10.0,10.0,6.0,21.0,35.0,58.0
2000-09-28,11.0,14.0,7.0,Rain,80.0,100.0,52.0,0.0,998.0,1000.0,997.0,14.0,18.0,12.0,10.0,10.0,5.0,18.0,29.0,48.0
2000-09-29,12.0,13.0,10.0,Rain,80.0,100.0,59.0,0.0,998.0,1001.0,996.0,16.0,19.0,12.0,10.0,10.0,7.0,16.0,27.0,50.0
2000-09-30,12.0,13.0,10.0,"Rain,Thunderstorm",85.0,100.0,68.0,0.0,1003.0,1007.0,1000.0,14.0,18.0,11.0,10.0,10.0,5.0,8.0,21.0,52.0
2000-10-01,10.0,12.0,8.0,"Fog,Rain",84.0,100.0,56.0,0.0,1004.0,1008.0,997.0,13.0,18.0,8.0,6.0,10.0,0.0,8.0,26.0,
2000-10-02,8.0,12.0,5.0,Rain,78.0,100.0,62.0,0.0,1006.0,1017.0,997.0,12.0,15.0,9.0,10.0,10.0,10.0,14.0,27.0,48.0
2000-10-03,11.0,14.0,6.0,Rain,84.0,94.0,77.0,0.0,1016.0,1018.0,1013.0,12.0,16.0,9.0,9.0,10.0,4.0,14.0,27.0,48.0
2000-10-04,8.0,11.0,5.0,Rain,67.0,82.0,52.0,0.0,1017.0,1019.0,1013.0,14.0,16.0,13.0,10.0,10.0,10.0,18.0,24.0,40.0
2000-10-05,6.0,10.0,3.0,"Rain,Thunderstorm",72.0,94.0,45.0,0.0,1017.0,1022.0,1014.0,12.0,15.0,8.0,10.0,10.0,10.0,14.0,24.0,45.0
2000-10-06,5.0,6.0,3.0,Rain,70.0,93.0,45.0,0.0,1025.0,1026.0,1022.0,10.0,15.0,6.0,10.0,10.0,10.0,11.0,100.0,
2000-10-07,9.0,12.0,6.0,Rain,91.0,100.0,76.0,0.0,1020.0,1025.0,1016.0,11.0,13.0,9.0,9.0,10.0,5.0,8.0,14.0,
2000-10-08,8.0,12.0,3.0,Rain,77.0,94.0,45.0,0.0,1014.0,1016.0,1013.0,12.0,16.0,7.0,9.0,10.0,3.0,10.0,14.0,
2000-10-09,8.0,11.0,5.0,Rain,90.0,94.0,81.0,0.0,1001.0,1014.0,986.0,9.0,12.0,6.0,8.0,10.0,2.0,11.0,35.0,55.0
2000-10-10,5.0,9.0,1.0,Rain,76.0,94.0,47.0,0.0,983.0,986.0,966.0,10.0,13.0,7.0,10.0,10.0,5.0,18.0,29.0,52.0
2000-10-11,6.0,8.0,2.0,Rain,81.0,93.0,44.0,0.0,971.0,978.0,965.0,10.0,14.0,7.0,10.0,10.0,5.0,18.0,29.0,50.0
2000-10-12,9.0,12.0,8.0,"Fog,Rain,Thunderstorm",90.0,100.0,77.0,0.0,988.0,998.0,979.0,11.0,13.0,9.0,9.0,10.0,2.0,6.0,11.0,
2000-10-13,8.0,10.0,6.0,Fog,85.0,100.0,63.0,0.0,1007.0,1014.0,998.0,11.0,16.0,6.0,8.0,10.0,1.0,3.0,10.0,
2000-10-14,9.0,10.0,7.0,Rain,85.0,100.0,72.0,0.0,1015.0,1016.0,1014.0,11.0,14.0,8.0,10.0,10.0,10.0,8.0,16.0,
2000-10-15,9.0,10.0,7.0,,81.0,94.0,63.0,0.0,1012.0,1015.0,1008.0,12.0,16.0,8.0,10.0,10.0,10.0,6.0,14.0,
2000-10-16,9.0,12.0,6.0,Rain,88.0,100.0,67.0,0.0,1006.0,1014.0,1003.0,11.0,14.0,8.0,8.0,10.0,3.0,8.0,21.0,
2000-10-17,6.0,8.0,4.0,,76.0,93.0,51.0,0.0,1020.0,1023.0,1014.0,10.0,15.0,5.0,10.0,10.0,10.0,8.0,23.0,
2000-10-18,12.0,14.0,10.0,Rain,86.0,94.0,68.0,0.0,1014.0,1014.0,1013.0,14.0,16.0,12.0,9.0,10.0,4.0,14.0,24.0,
2000-10-19,8.0,11.0,5.0,Fog,80.0,100.0,55.0,0.0,1017.0,1019.0,1014.0,11.0,15.0,7.0,10.0,10.0,10.0,6.0,19.0,
2000-10-20,10.0,12.0,6.0,Rain,94.0,100.0,82.0,0.0,1013.0,1018.0,1008.0,10.0,14.0,7.0,8.0,10.0,3.0,8.0,16.0,
2000-10-21,9.0,11.0,8.0,Rain,93.0,100.0,82.0,0.0,1016.0,1025.0,1008.0,11.0,12.0,10.0,9.0,10.0,2.0,8.0,14.0,
2000-10-22,10.0,12.0,8.0,Rain,93.0,100.0,87.0,0.0,1022.0,1025.0,1018.0,12.0,14.0,10.0,8.0,10.0,1.0,5.0,11.0,
2000-10-23,11.0,12.0,8.0,Rain,84.0,100.0,63.0,0.0,1015.0,1018.0,1013.0,13.0,16.0,10.0,10.0,10.0,5.0,14.0,27.0,47.0
2000-10-24,8.0,9.0,7.0,Rain,79.0,88.0,67.0,0.0,1016.0,1019.0,1011.0,11.0,13.0,10.0,10.0,10.0,10.0,18.0,26.0,37.0
2000-10-25,8.0,11.0,4.0,Rain,73.0,94.0,58.0,0.0,1007.0,1011.0,1003.0,13.0,17.0,10.0,10.0,10.0,5.0,24.0,34.0,58.0
2000-10-26,6.0,8.0,5.0,Rain,77.0,93.0,58.0,0.0,1014.0,1015.0,1011.0,10.0,13.0,7.0,10.0,10.0,10.0,13.0,24.0,45.0
2000-10-27,11.0,13.0,8.0,Rain,88.0,100.0,82.0,0.0,1011.0,1015.0,1009.0,12.0,15.0,10.0,9.0,10.0,3.0,16.0,32.0,52.0
2000-10-28,11.0,14.0,4.0,Rain,86.0,100.0,66.0,0.0,1003.0,1012.0,996.0,12.0,16.0,9.0,9.0,10.0,2.0,18.0,42.0,69.0
2000-10-29,6.0,11.0,2.0,Rain,74.0,94.0,51.0,0.0,999.0,1003.0,990.0,10.0,13.0,8.0,9.0,10.0,3.0,26.0,48.0,87.0
2000-10-30,7.0,12.0,3.0,Rain,76.0,94.0,58.0,0.0,981.0,988.0,973.0,10.0,13.0,7.0,9.0,10.0,1.0,37.0,61.0,106.0
2000-10-31,6.0,8.0,4.0,Rain,75.0,93.0,54.0,0.0,990.0,996.0,981.0,11.0,13.0,9.0,10.0,10.0,5.0,21.0,29.0,40.0
2000-11-01,3.0,6.0,2.0,Rain,69.0,82.0,51.0,0.0,994.0,997.0,991.0,9.0,12.0,7.0,10.0,10.0,10.0,21.0,27.0,52.0
2000-11-02,4.0,8.0,-7.0,"Rain,Thunderstorm",77.0,93.0,34.0,0.0,986.0,996.0,981.0,7.0,11.0,4.0,9.0,10.0,5.0,16.0,32.0,52.0
2000-11-03,3.0,5.0,2.0,Rain,76.0,93.0,58.0,0.0,993.0,1001.0,986.0,7.0,11.0,4.0,10.0,10.0,10.0,13.0,23.0,
2000-11-04,4.0,6.0,2.0,,83.0,100.0,67.0,0.0,1006.0,1010.0,1001.0,7.0,11.0,3.0,9.0,10.0,4.0,8.0,14.0,
2000-11-05,6.0,8.0,2.0,Rain,88.0,100.0,71.0,0.0,996.0,1009.0,976.0,7.0,11.0,3.0,8.0,10.0,3.0,13.0,39.0,63.0
2000-11-06,8.0,9.0,6.0,"Fog,Rain",92.0,100.0,82.0,0.0,971.0,974.0,969.0,9.0,11.0,7.0,9.0,10.0,3.0,14.0,24.0,
2000-11-07,7.0,7.0,6.0,Rain,86.0,93.0,71.0,0.0,977.0,983.0,971.0,9.0,11.0,8.0,10.0,10.0,7.0,11.0,19.0,
2000-11-08,5.0,7.0,4.0,Rain,82.0,93.0,76.0,0.0,988.0,995.0,983.0,7.0,9.0,6.0,10.0,10.0,10.0,13.0,21.0,39.0
2000-11-09,4.0,5.0,3.0,Rain,79.0,93.0,66.0,0.0,1003.0,1010.0,995.0,8.0,10.0,5.0,10.0,10.0,10.0,16.0,21.0,
2000-11-10,3.0,8.0,1.0,Rain,77.0,87.0,54.0,0.0,1013.0,1015.0,1011.0,7.0,10.0,4.0,10.0,10.0,10.0,11.0,19.0,37.0
2000-11-11,9.0,10.0,7.0,Rain,88.0,94.0,72.0,0.0,1005.0,1011.0,999.0,11.0,13.0,9.0,9.0,10.0,5.0,26.0,35.0,69.0
2000-11-12,5.0,8.0,2.0,Rain,78.0,93.0,58.0,0.0,995.0,998.0,993.0,8.0,11.0,5.0,10.0,10.0,10.0,14.0,21.0,
2000-11-13,3.0,5.0,2.0,,82.0,93.0,62.0,0.0,997.0,999.0,995.0,7.0,11.0,3.0,10.0,10.0,7.0,6.0,14.0,
2000-11-14,3.0,5.0,1.0,"Fog,Rain",90.0,100.0,71.0,0.0,1002.0,1006.0,999.0,4.0,9.0,1.0,5.0,10.0,0.0,3.0,11.0,
2000-11-15,3.0,7.0,-1.0,"Fog,Rain",94.0,100.0,81.0,0.0,1007.0,1009.0,1004.0,3.0,8.0,-1.0,4.0,10.0,0.0,5.0,14.0,
2000-11-16,5.0,9.0,2.0,Rain,83.0,94.0,62.0,0.0,1002.0,1008.0,998.0,7.0,10.0,3.0,9.0,10.0,4.0,16.0,26.0,
2000-11-17,2.0,3.0,0.0,Rain,83.0,100.0,58.0,0.0,1010.0,1013.0,1008.0,4.0,9.0,1.0,10.0,10.0,10.0,8.0,19.0,
2000-11-18,7.0,11.0,2.0,Rain,90.0,100.0,81.0,0.0,1005.0,1012.0,997.0,7.0,12.0,3.0,9.0,10.0,3.0,11.0,21.0,
2000-11-19,6.0,10.0,3.0,Rain,88.0,100.0,71.0,0.0,995.0,997.0,993.0,7.0,11.0,3.0,10.0,10.0,6.0,16.0,23.0,
2000-11-20,3.0,4.0,1.0,Rain,87.0,93.0,76.0,0.0,995.0,996.0,994.0,4.0,7.0,2.0,10.0,10.0,10.0,6.0,13.0,
2000-11-21,4.0,8.0,3.0,Rain,89.0,100.0,71.0,0.0,993.0,997.0,986.0,7.0,10.0,4.0,8.0,10.0,4.0,10.0,29.0,48.0
2000-11-22,4.0,6.0,2.0,Rain,74.0,87.0,62.0,0.0,994.0,1000.0,990.0,9.0,11.0,7.0,10.0,10.0,10.0,27.0,37.0,60.0
2000-11-23,6.0,8.0,3.0,Rain,92.0,100.0,87.0,0.0,998.0,1002.0,996.0,6.0,8.0,4.0,8.0,10.0,3.0,6.0,13.0,
2000-11-24,5.0,8.0,2.0,Rain,90.0,100.0,81.0,0.0,1004.0,1006.0,1001.0,6.0,9.0,3.0,9.0,10.0,6.0,10.0,19.0,
2000-11-25,8.0,10.0,1.0,Rain,85.0,94.0,62.0,0.0,994.0,1001.0,987.0,10.0,12.0,8.0,9.0,10.0,4.0,16.0,32.0,52.0
2000-11-26,4.0,5.0,1.0,Rain,72.0,87.0,62.0,0.0,995.0,1006.0,985.0,8.0,10.0,6.0,10.0,10.0,10.0,27.0,39.0,74.0
2000-11-27,7.0,12.0,3.0,Rain,89.0,100.0,81.0,0.0,1008.0,1010.0,1004.0,8.0,14.0,4.0,9.0,10.0,2.0,13.0,23.0,
2000-11-28,11.0,13.0,9.0,Rain,81.0,94.0,68.0,0.0,1006.0,1008.0,1003.0,14.0,16.0,13.0,9.0,10.0,6.0,21.0,32.0,52.0
2000-11-29,9.0,11.0,8.0,Rain,83.0,94.0,77.0,0.0,1002.0,1008.0,1000.0,12.0,14.0,9.0,10.0,10.0,8.0,18.0,27.0,47.0
2000-11-30,8.0,10.0,6.0,Rain,87.0,100.0,72.0,0.0,1008.0,1011.0,1003.0,9.0,12.0,7.0,10.0,10.0,8.0,14.0,32.0,53.0
2000-12-01,10.0,11.0,8.0,Rain,89.0,94.0,82.0,0.0,1002.0,1006.0,999.0,11.0,13.0,10.0,9.0,10.0,4.0,23.0,32.0,55.0
2000-12-02,8.0,8.0,6.0,Rain,84.0,93.0,67.0,0.0,1008.0,1011.0,1006.0,10.0,13.0,7.0,10.0,10.0,10.0,18.0,26.0,
2000-12-03,6.0,7.0,3.0,Fog,87.0,100.0,71.0,0.0,1012.0,1015.0,1008.0,7.0,11.0,4.0,10.0,10.0,2.0,10.0,29.0,48.0
2000-12-04,9.0,11.0,7.0,Rain,87.0,94.0,77.0,0.0,1003.0,1007.0,1000.0,11.0,14.0,9.0,9.0,10.0,4.0,27.0,35.0,52.0
2000-12-05,9.0,11.0,8.0,Rain,83.0,94.0,72.0,0.0,1002.0,1006.0,999.0,12.0,13.0,12.0,10.0,10.0,5.0,24.0,32.0,50.0
2000-12-06,8.0,10.0,7.0,Rain,81.0,93.0,72.0,0.0,1003.0,1005.0,1000.0,11.0,13.0,9.0,10.0,10.0,10.0,23.0,34.0,61.0
2000-12-07,8.0,11.0,7.0,Rain,92.0,100.0,87.0,0.0,996.0,1004.0,982.0,10.0,13.0,8.0,9.0,10.0,3.0,14.0,27.0,45.0
2000-12-08,7.0,11.0,5.0,Rain,81.0,100.0,62.0,0.0,991.0,1000.0,980.0,11.0,14.0,8.0,9.0,10.0,3.0,32.0,47.0,89.0
2000-12-09,7.0,8.0,5.0,Rain,82.0,87.0,71.0,0.0,1003.0,1004.0,1000.0,9.0,11.0,8.0,10.0,10.0,10.0,19.0,29.0,48.0
2000-12-10,8.0,10.0,5.0,Rain,82.0,94.0,67.0,0.0,1004.0,1011.0,996.0,11.0,13.0,9.0,9.0,10.0,4.0,26.0,35.0,60.0
2000-12-11,11.0,13.0,8.0,Rain,83.0,94.0,72.0,0.0,1011.0,1013.0,1010.0,13.0,14.0,12.0,9.0,10.0,3.0,32.0,42.0,63.0
2000-12-12,11.0,13.0,6.0,Rain,87.0,100.0,67.0,0.0,1005.0,1011.0,995.0,13.0,14.0,12.0,8.0,10.0,2.0,27.0,47.0,80.0
2000-12-13,4.0,7.0,3.0,Rain,68.0,87.0,58.0,0.0,1004.0,1008.0,995.0,9.0,12.0,7.0,10.0,10.0,10.0,37.0,55.0,97.0
2000-12-14,3.0,4.0,1.0,Rain,82.0,93.0,66.0,0.0,1003.0,1007.0,1001.0,6.0,9.0,3.0,10.0,10.0,10.0,16.0,24.0,40.0
2000-12-15,2.0,4.0,-1.0,Rain,83.0,100.0,57.0,0.0,1009.0,1012.0,1003.0,3.0,7.0,1.0,10.0,10.0,10.0,10.0,14.0,
2000-12-16,0.0,2.0,-2.0,Rain,83.0,93.0,70.0,0.0,1013.0,1013.0,1012.0,1.0,4.0,-1.0,10.0,10.0,9.0,6.0,10.0,
2000-12-17,3.0,4.0,2.0,Rain,90.0,100.0,81.0,0.0,1013.0,1014.0,1012.0,4.0,6.0,3.0,6.0,10.0,4.0,5.0,11.0,
2000-12-18,6.0,8.0,4.0,Rain,92.0,100.0,81.0,0.0,1013.0,1015.0,1012.0,7.0,8.0,5.0,6.0,10.0,2.0,10.0,21.0,
2000-12-19,7.0,9.0,6.0,Rain,93.0,100.0,87.0,0.0,1016.0,1017.0,1015.0,8.0,10.0,6.0,6.0,10.0,3.0,10.0,21.0,
2000-12-20,7.0,8.0,6.0,,89.0,93.0,82.0,0.0,1013.0,1014.0,1012.0,9.0,10.0,8.0,7.0,10.0,5.0,16.0,24.0,
